original address,latitude,longitude
"115 AIRPORT RD, SULPHUR SPRINGS, TX",33.1561363,-95.5993857
"333 N SANTA ROSA STREET, SAN ANTONIO, TX",29.428254,-98.498592
"717 MAGNOLIA ST, JACKSBORO, TX",33.226008,-98.1705198
"632 N W SECOND STREET, HAMLIN, TX",32.8851755,-100.1347009
"44 N CUMMINGS, BELLVILLE, TX",29.9516803,-96.2610699
"200 N SAN JACINTO STREET, WHITNEY, TX",31.951307,-97.319468
"609 MEDICAL CENTER DRIVE, DECATUR, TX",33.2199022,-97.5938317
"1301 WONDER WORLD DRIVE, SAN MARCOS, TX",29.8527095,-97.9484075
"2300 MARIE CURIE DRIVE, GARLAND, TX",32.9195553,-96.6608218
"707 N WALDRIP, GRAND SALINE, TX",32.6790373,-95.7217774
"2525 HOLLY HALL, HOUSTON, TX",29.686739,-95.386519
"850 ED HALL, KAUFMAN, TX",32.590833,-96.314739
"200 S IH 35, PEARSALL, TX",28.8960974,-99.1155277
"300 E CROCKETT, CLEVELAND, TX",30.341828,-95.08553
"1604 ROCK PRAIRIE ROAD, COLLEGE STATION, TX",30.5827001,-96.2902026
"1601 COLUMBIA STREET, STAMFORD, TX",32.927671,-99.783636
"5016 S US HIGHWAY 75, DENISON, TX",33.7108495,-96.5849276
"1705 JACKSON ST, RICHMOND, TX",29.576525,-95.770572
"3501 KNICKERBOCKER ROAD, SAN ANGELO, TX",31.420093,-100.4701288
"3080 COLLEGE STREET, BEAUMONT, TX",30.071041,-94.119268
"110 MEMORIAL HOSPITAL DRIVE, HUNTSVILLE, TX",30.699339,-95.559268
"322 COLEMAN STREET, MARLIN, TX",31.3071706,-96.8938984
"411 N BELKNAP ST, STEPHENVILLE, TX",32.2221947,-98.2041839
"4215 JOE RAMSEY BLVD, GREENVILLE, TX",33.1224222,-96.1240394
"6565 FANNIN, HOUSTON, TX",29.709786,-95.399866
"HWY 83 NORTH, CHILDRESS, TX",34.4914564,-100.1949643
"110 SHULT DR, COLUMBUS, TX",29.6946562,-96.5409887
"1405 W JEFFERSON ST, WAXAHACHIE, TX",32.3961054,-96.8640367
"500 S STATE HWY 37, MOUNT VERNON, TX",33.1888117,-95.227244
"7 MEDICAL PARKWAY, DALLAS, TX",32.9152667,-96.8693395
"7700 FLOYD CURL DR, SAN ANTONIO, TX",29.507955,-98.572241
"2000 SOUTH PALESTINE, ATHENS, TX",32.1716667,-95.8441718
"1717 HWY 59 BYPASS, LIVINGSTON, TX",30.691065,-94.9503214
"705 EAST FELT STREET, BROWNFIELD, TX",33.1870807,-102.2677509
"600 SOUTH BONHAM STREET, MEXIA, TX",31.6750807,-96.4799889
"4500 MEDICAL CENTER DRIVE, MCKINNEY, TX",33.159449,-96.639842
"304 S DAUGHERTY, EASTLAND, TX",32.4002164,-98.8215603
"108 DENVER TRAIL, AZLE, TX",32.881083,-97.533274
"2727 EAST LEMMON AVENUE BUILDING I, DALLAS, TX",32.8041877,-96.7944145
"4401 GARTH ROAD, BAYTOWN, TX",29.7698005,-94.9792505
"919 E 32ND ST, AUSTIN, TX",30.28957,-97.725845
"400 YOUENS DRIVE, WEIMAR, TX",29.6932932,-96.7846563
"3204 ENNIS ST, HOUSTON, TX",29.730758,-95.3607378
"3201 WEST HIGHWAY 22, CORSICANA, TX",32.085086,-96.5037614
"1021 HOLDEN STREET, GLEN ROSE, TX",32.2407886,-97.748295
"1100 WEST BLUFF, WOODVILLE, TX",30.7753006,-94.4268721
"8200 WALNUT HILL LANE, DALLAS, TX",32.880758,-96.762257
"104 7TH STREET, BAY CITY, TX",28.980217,-95.9916937
"500 N HIGHLAND AVENUE, SHERMAN, TX",33.637166,-96.62387
"300 WILSON STREET, HENDERSON, TX",32.1613415,-94.7954155
"505 SOUTH JOHN REDDITT DRIVE, LUFKIN, TX",31.3279421,-94.7561428
"2200 N BRYAN AVE, LAMESA, TX",32.7466026,-101.9653521
"705 EAST GREENWOOD AV, BOWIE, TX",33.5619747,-97.8352824
"200 SOUTH GENEVA, BRECKENRIDGE, TX",32.754706,-98.8877326
"1204 MOUND ST, NACOGDOCHES, TX",31.612581,-94.649454
"2555 JIMMY JOHNSON BLVD, PORT ARTHUR, TX",29.935704,-93.989004
"6801 EMMETT LOWRY EXPRESSWAY, TEXAS CITY, TX",29.39378,-94.986822
"401 W CAMPBELL RD, RICHARDSON, TX",32.9750896,-96.7239614
"2601 DIMMITT RD, PLAINVIEW, TX",34.206576,-101.732656
"117 WINNSBORO STREET, QUITMAN, TX",32.7960265,-95.445427
"6250 HWY 83/84, ABILENE, TX",32.4057353,-99.7648571
"1650 W COLLEGE ST, GRAPEVINE, TX",32.932281,-97.094357
"400 SOUTHWEST 25 AVE, MINERAL WELLS, TX",32.79966,-98.145334
"120 EAST HARRIS AVENUE, SAN ANGELO, TX",31.4657435,-100.4346585
"1275 MARVIN HANCOCK DRIVE, JASPER, TX",30.907837,-94.008422
"1100 LOOP 304 EAST, CROCKETT, TX",31.323759,-95.439003
"920 HILLCREST DR, VERNON, TX",34.1590364,-99.3131097
"200 STADIUM DRIVE, SEYMOUR, TX",33.5922652,-99.247349
"1501 BURNET DR, BROWNWOOD, TX",31.677218,-98.993508
"132 HOSPITAL DR, ANGLETON, TX",29.184032,-95.4046879
"1310 PALUXY RD, GRANBURY, TX",32.432651,-97.803849
"2550 N ESPLANADE, CUERO, TX",29.112576,-97.282948
"1020 SOUTH STATE HIGHWAY 16, FREDERICKSBURG, TX",30.262904,-98.880174
"1711 W WHEELER AVENUE, ARANSAS PASS, TX",27.9154184,-97.1616935
"921 GESSNER, HOUSTON, TX",29.781434,-95.545411
"1007 SOUTH WILLIAMS STREET, ATLANTA, TX",33.1050943,-94.165496
"500 MEDICAL CENTER BLVD, WEBSTER, TX",29.5403717,-95.1272471
"704 HOSPITAL DRIVE, CARRIZO SPRINGS, TX",28.5200461,-99.8614902
"3535 SOUTH I35 EAST, DENTON, TX",33.1734491,-97.113815
"710 FM 1960 WEST, HOUSTON, TX",30.019936,-95.443792
"1600 HOSPITAL PARKWAY, BEDFORD, TX",32.8348411,-97.1233363
"100 PARK ROAD, NOCONA, TX",33.7766681,-97.731545
"10700 MCPHERSON ROAD, LAREDO, TX",27.60617,-99.479391
"12141 RICHMOND AVE, HOUSTON, TX",29.729133,-95.59429
"7777 FOREST LANE, DALLAS, TX",32.910048,-96.773361
"3901 W 15TH ST, PLANO, TX",33.021679,-96.766206
"1601 W 11TH PLACE, BIG SPRING, TX",32.2385927,-101.4980999
"128  N FM RD 3167, RIO GRANDE CITY, TX",26.3886599,-98.8054509
"4920 NE STALLINGS DRIVE, NACOGDOCHES, TX",31.6520722,-94.6548105
"125 NEWMAN ST, FAIRFIELD, TX",31.7246137,-96.1696218
"1313 HERMANN DR, HOUSTON, TX",29.72272,-95.3875429
"520 E 6TH STREET, ODESSA, TX",31.850523,-102.364741
"100 A ALTON GLOOR, BROWNSVILLE, TX",25.977804,-97.514421
"1625 MEDICAL CENTER DR, EL PASO, TX",31.777568,-106.480603
"500 WEST MAIN STREET, LEWISVILLE, TX",33.0463359,-97.0047318
"605 HOLDERRIETH, TOMBALL, TX",30.086822,-95.6240289
"900 EIGHTH AVENUE, FORT WORTH, TX",32.7356331,-97.344832
"3301 MATLOCK ROAD, ARLINGTON, TX",32.6931143,-97.1130553
"11801 SOUTH FREEWAY, FORT WORTH, TX",32.586435,-97.318375
"9440 POPPY DR, DALLAS, TX",32.834496,-96.70475
"1551 HWY 34 S, TERRELL, TX",32.7117771,-96.2800483
"18951 MEMORIAL NORTH, HUMBLE, TX",29.9967697,-95.2764092
"602 INDIANA AVENUE, LUBBOCK, TX",33.588379,-101.892139
"1011 NORTH GALLOWAY AVENUE, MESQUITE, TX",32.7790419,-96.601129
"11937 US HIGHWAY 271, TYLER, TX",32.424909,-95.212916
"303 SANDY CORNER RD, EL CAMPO, TX",29.2176686,-96.2885134
"7400 BARLITE BLVD, SAN ANTONIO, TX",29.352948,-98.546009
"1500 S SUNSET, LITTLEFIELD, TX",33.9126005,-102.3454325
"2901 N FOURTH ST, LONGVIEW, TX",32.533119,-94.730216
"18300 ST JOHN DRIVE, NASSAU BAY, TX",29.54946,-95.086604
"101 E RIDGE RD, MCALLEN, TX",26.186481,-98.221075
"901 WEST BEN WHITE BLVD, AUSTIN, TX",30.2272299,-97.7744667
"10655 STEEPLETOP DRIVE, HOUSTON, TX",29.927716,-95.590163
"2400 ROUND ROCK AVE, ROUND ROCK, TX",30.510335,-97.714865
"3500 W WHEATLAND ROAD, DALLAS, TX",32.6444811,-96.8763503
"4343 NORTH JOSEY LANE, CARROLLTON, TX",33.0276936,-96.8847061
"6800 SCENIC DR, ROWLETT, TX",32.9181708,-96.5090166
"3000 N I-35, DENTON, TX",33.2176659,-97.1664984
"701 SE 5TH STREET, KNOX CITY, TX",33.4140854,-99.8131105
"2900 S LOOP 256, PALESTINE, TX",31.7318903,-95.6272531
"317 PROSPECT DR/PO BOX 3169, TRINITY, TX",30.9573088,-95.3822433
"400 N BROWN, HAMILTON, TX",31.703864,-98.1133957
"1900 COLLEGE AVE, LEVELLAND, TX",33.5730297,-102.3678236
"5151 HARRY HINES BLVD, DALLAS, TX",32.810732,-96.8361811
"806 N CROCKETT, CAMERON, TX",30.8567767,-96.9769104
"6200 W PARKER RD, PLANO, TX",33.044049,-96.838532
"17080 RED OAK DRIVE, HOUSTON, TX",30.0184035,-95.4446769
"22999 US HWY 59, KINGWOOD, TX",30.0500356,-95.2545357
"6100 HARRIS PKWY, FORT WORTH, TX",32.6581789,-97.420777
"9150 HUEBNER RD SUITE 100, SAN ANTONIO, TX",29.527257,-98.5948389
"7101 S PADRE ISLAND DR, CORPUS CHRISTI, TX",27.692878,-97.344756
"2807 LITTLE YORK RD, HOUSTON, TX",29.87147,-95.342416
"3501 SONCY RD SUITE 118, AMARILLO, TX",35.1741677,-101.9367992
"2600 ST MICHAEL DR, TEXARKANA, TX",33.4622232,-94.0754434
"510 W TIDWELL, HOUSTON, TX",29.847871,-95.40713
"7401 SOUTH MAIN STREET, HOUSTON, TX",29.6999416,-95.4097049
"6818 AUSTIN CTR BLVD SUITE 100, AUSTIN, TX",30.3505634,-97.751883
"12221 MOPAC EXPRESSWAY NORTH, AUSTIN, TX",30.4116328,-97.706494
"230 WEST MILLER, DILLEY, TX",28.6699792,-99.1729105
"16655 SOUTHWEST FREEWAY, SUGAR LAND, TX",29.588959,-95.63112
"6800 N MACARTHUR BLVD, IRVING, TX",32.9003765,-96.9578251
"3801 NORTH LAMAR BOULEVARD, AUSTIN, TX",30.3054175,-97.7431997
"2302 CORNERSTONE BOULEVARD, EDINBURG, TX",26.2630108,-98.1993458
"5402 KELL WEST BOULEVARD, WICHITA FALLS, TX",33.8723534,-98.5785574
"2500 E MAIN STREET, ALICE, TX",27.7660774,-98.0428599
"701 SOUTH FRY ROAD, KATY, TX",29.7768275,-95.7168645
"2201 WEST LAMPASAS STREET, ENNIS, TX",32.306838,-96.641149
"3131 UNIVERSITY DRIVE EAST, BRYAN, TX",30.650485,-96.297548
"602 HURST STREET, CENTER, TX",31.796204, -94.189274
"1105 CENTRAL EXPRESSWAY NORTH, ALLEN, TX",33.1162829,-96.6742568
"4750 NORTH EXPRESSWAY, BROWNSVILLE, TX",25.9852269,-97.522046
"18220 TOMBALL PARKWAY, HOUSTON, TX",29.966028,-95.551269
"1755 CURIE SUITE A, EL PASO, TX",31.7797238,-106.4773405
"23900 KATY FREEWAY, KATY, TX",29.787472,-95.7857823
"17500 W GRAND PARKWAY SOUTH, SUGAR LAND, TX",29.567296,-95.688639
"621 NORTH HALL STREET, DALLAS, TX",32.788142,-96.7808303
"5601 WARREN PARKWAY, FRISCO, TX",33.105052,-96.837988
"5501 SOUTH EXPRESSWAY 77, HARLINGEN, TX",26.157433,-97.675272
"18600 NORTH HARDY OAK BLVD, SAN ANTONIO, TX",29.613294,-98.477588
"1211 HIGHWAY 6, SUITE 70, SUGAR LAND, TX",29.605543,-95.635744
"17200 ST LUKE'S WAY, THE WOODLANDS, TX",30.2057923,-95.4583022
"1814 ROSELAND BOULEVARD, TYLER, TX",32.3297381,-95.299457
"7900 FM 1826, AUSTIN, TX",30.226514,-97.892365
"11113 RESEARCH BOULEVARD, AUSTIN, TX",30.405578,-97.743331
"5501 SOUTH MCCOLL, EDINBURG, TX",26.252772,-98.205338
"3003 BEE CAVES ROAD, AUSTIN, TX",30.2712596,-97.7941019
"801 W INTERSTATE 20, ARLINGTON, TX",32.679917,-97.1150629
"400 WEST INTERSTATE 635 SUITE 101, IRVING, TX",32.9123571,-96.9516024
"6819 PLUM CREEK, AMARILLO, TX",35.210319,-101.9126579
"4810 NORTH LOOP 289, LUBBOCK, TX",33.603099,-101.915866
"1416 GEORGE DIETER, EL PASO, TX",31.734483,-106.300335
"6700 IH 10 WEST, SAN ANTONIO, TX",29.490114,-98.547456
"750 12TH AVENUE, FORT WORTH, TX",32.7371649,-97.3473966
"2850 SOUTH HIGHWAY 114E, TROPHY CLUB, TX",32.9846693,-97.1694069
"712 NORTH WOOD, GILMER, TX",32.73428,-94.94381
"12505 LEBANON ROAD, FRISCO, TX",33.114265,-96.770607
"1545 E SOUTHLAKE BLVD, SOUTHLAKE, TX",32.9408621,-97.127675
"4700 ALLIANCE BOULEVARD, PLANO, TX",33.0135829,-96.788231
"6020 W PARKER ROAD, PLANO, TX",33.0443087,-96.8321476
"2801 SOUTH MAYHILL ROAD, DENTON, TX",33.176873,-97.087115
"9032 HARRY HINES BLVD, DALLAS, TX",32.8401625,-96.8686907
"1034 NORTH 500 WEST, PROVO, UT",40.249992,-111.665244
"1050 EAST SOUTH TEMPLE, SALT LAKE CITY, UT",40.768223,-111.861077
"4401 HARRISON BOULEVARD, OGDEN, UT",41.184285,-111.953723
"5475 SOUTH 500 EAST, OGDEN, UT",41.1629657,-111.9704427
"324 8TH AVENUE, SALT LAKE CITY, UT",40.7784842,-111.8806211
"1303 NORTH MAIN STREET, CEDAR CITY, UT",37.7004372,-113.0640549
"50 NORTH MEDICAL DRIVE, SALT LAKE CITY, UT",40.7716956,-111.836808
"5121 SOUTH COTTONWOOD STREET, MURRAY, UT",40.6592896,-111.8921836
"300 NORTH HOSPITAL DRIVE, PRICE, UT",39.605321,-110.832993
"1000 EAST 100 NORTH, PAYSON, UT",40.043653,-111.714572
"2055 NORTH MAIN STREET, TOOELE, UT",40.5645404,-112.296094
"1400 NORTH 500 EAST, LOGAN, UT",41.7574375,-111.8211336
"950 SOUTH MEDICAL DRIVE, BRIGHAM CITY, UT",41.491084,-112.025688
"250 WEST 300 NORTH (75-2), ROOSEVELT, UT",40.3034173,-109.9961402
"1380 EAST MEDICAL CENTER DRIVE, ST GEORGE, UT",37.0998599,-113.5527134
"170 NORTH 1100 EAST, AMERICAN FORK, UT",40.380307,-111.767079
"1000 NORTH MAIN STREET, RICHFIELD, UT",38.7815124,-112.0847253
"150 WEST 100 NORTH, VERNAL, UT",40.4571208,-109.5313965
"1109 NORTH 100 WEST, BEAVER, UT",38.2901953,-112.6431663
"1600 WEST ANTELOPE DRIVE, LAYTON, UT",41.09098,-111.995573
"630 EAST MEDICAL DRIVE, BOUNTIFUL, UT",40.885915,-111.869012
"9660 SOUTH 1300 EAST, SANDY, UT",40.580076,-111.855297
"1200 EAST 3900 SOUTH, SALT LAKE CITY, UT",40.6870417,-111.8564518
"5848 SOUTH 300 EAST, MURRAY, UT",40.6305041,-111.8836746
"3580 WEST 9000 SOUTH, WEST JORDAN, UT",40.58979,-111.974985
"750 WEST 800 NORTH, OREM, UT",40.3120988,-111.7115189
"2380 NORTH 400 EAST, NORTH LOGAN, UT",41.775974,-111.822668
"900 ROUND VALLEY DRIVE, PARK CITY, UT",40.689296,-111.46978
"3741 WEST 12600 SOUTH, RIVERTON, UT",40.5221671,-111.9827776
"BOX 547, BARRE, VT",44.1970055,-72.5020494
"111 COLCHESTER AVE, BURLINGTON, VT",44.4796144,-73.194573
"160 ALLEN ST, RUTLAND, VT",43.598277,-72.955117
"17 BELMONT AVE, BRATTLEBORO, VT",42.8434,-72.56527
"100 HOSPITAL DRIVE, BENNINGTON, VT",42.87397,-73.207393
"133 FAIRFIELD STREET, SAINT ALBANS, VT",44.807652,-73.072328
"100  15TH ST NW, NORTON, VA",36.9320195,-82.6438064
"58 CARROLL STREET, LEBANON, VA",36.898974,-82.0785061
"2010 HEALTH CAMPUS DRIVE, HARRISONBURG, VA",38.4055151,-78.8573019
"220 CAMPUS BLVD SUITE 210, WINCHESTER, VA",39.1934523,-78.1959934
"600 GRESHAM DR, NORFOLK, VA",36.862682,-76.30355
"JEFFERSON PARK AVE, CHARLOTTESVILLE, VA",38.0295569,-78.5078677
"150 KINGSLEY LANE, NORFOLK, VA",36.899332,-76.281565
"127 HEALTH CARE DRIVE, PENNINGTON GAP, VA",36.7499366,-83.0504268
"2204 WILBORN AVENUE, HALIFAX, VA",36.5742918,-78.775912
"3636 HIGH STREET, PORTSMOUTH, VA",36.837162,-76.347857
"78 MEDICAL CENTER DRIVE, FISHERSVILLE, VA",38.094358,-78.986591
"501 SUNSET LANE, CULPEPER, VA",38.455683,-78.013588
"411 WEST RANDOLPH ROAD, HOPEWELL, VA",37.3070721,-77.291498
"1920 ATHERHOLT ROAD, LYNCHBURG, VA",37.413683,-79.168704
"1001 SAM PERRY BOULEVARD, FREDERICKSBURG, VA",38.3115768,-77.4806054
"500 HOSPITAL DRIVE, WARRENTON, VA",38.713223,-77.808952
"1906 BELLEVIEW AVENUE, SE, ROANOKE, VA",37.251285,-79.941254
"310 THIRD STREET NE, NORTON, VA",36.9431529,-82.6209229
"1250 EAST MARSHALL STREET - BOX 980510, RICHMOND, VA",37.5407246,-77.4360481
"1000 NORTH SHENANDOAH AVE, FRONT ROYAL, VA",38.930957,-78.1989417
"9507 HOSPITAL AVENUE, NASSAWADOX, VA",37.4751204,-75.8626404
"245 MEDICAL PARK DRIVE, MARION, VA",36.870495,-81.524982
"4320 SEMINARY RD, ALEXANDRIA, VA",38.8221772,-77.1053284
"2 BERNARDINE DRIVE, NEWPORT NEWS, VA",37.1446264,-76.5119732
"2900 LAMB CIRCLE, CHRISTIANSBURG, VA",37.0902,-80.5037
"44045 RIVERSIDE PARKWAY, LEESBURG, VA",39.074045,-77.477535
"2800 GODWIN BOULEVARD, SUFFOLK, VA",36.773775,-76.5785609
"8700 SUDLEY RD, MANASSAS, VA",38.7673057,-77.4876532
"830 KEMPSVILLE ROAD, NORFOLK, VA",36.85098,-76.189894
"1900 ELECTRIC ROAD, SALEM, VA",37.263689,-80.031392
"1701 NORTH GEORGE MASON DRIVE, ARLINGTON, VA",38.8891121,-77.1276283
"500 J CLYDE MORRIS BLVD, NEWPORT NEWS, VA",37.0652337,-76.4841715
"16000 JOHNSTON MEMORIAL DRIVE, ABINGDON, VA",36.7216227,-81.9122833
"1060 FIRST COLONIAL ROAD, VIRGINIA BEACH, VA",36.8644655,-76.0270699
"5801 BREMO RD, RICHMOND, VA",37.5844058,-77.5124795
"6801 GOV G C PEERY HWY, RICHLANDS, VA",37.0999023,-81.790241
"3300 GALLOWS RD, FALLS CHURCH, VA",38.8576396,-77.2277234
"100 SENTARA CIRCLE, WILLIAMSBURG, VA",37.337005,-76.74046
"200 MEDICAL PARK BOULEVARD, PETERSBURG, VA",37.1825285,-77.3595721
"8260 ATLEE ROAD, MECHANICSVILLE, VA",37.629307,-77.3880431
"142 SOUTH MAIN STREET, DANVILLE, VA",36.5783128,-79.4041833
"500 MARTHA JEFFERSON DRIVE, CHARLOTTESVILLE, VA",38.0217596,-78.4453011
"320 HOSPITAL DRIVE, MARTINSVILLE, VA",36.6955511,-79.8637409
"618 HOSPITAL ROAD, TAPPAHANNOCK, VA",37.9009519,-76.8786952
"1613 OAKWOOD STREET, BEDFORD, VA",37.3519398,-79.5163628
"180 FLOYD AVENUE, ROCKY MOUNT, VA",36.9944373,-79.8896998
"800 OAK STREET, FARMVILLE, VA",37.3028763,-78.4019584
"100 FAIRVIEW DRIVE, FRANKLIN, VA",36.6909463,-76.9362599
"3000 COLISEUM DRIVE, HAMPTON, VA",37.0558043,-76.3904763
"1500 N. 28TH STREET, RICHMOND, VA",37.5401443,-77.4066627
"727 NORTH MAIN STREET, EMPORIA, VA",36.7024191,-77.535619
"125 BUENA VISTA CIRCLE, SOUTH HILL, VA",36.7342398,-78.1332076
"3600 JOSEPH SIEWICK DRIVE, FAIRFAX, VA",38.8848327,-77.3799476
"1850 TOWN CENTER PARKWAY, RESTON, VA",38.962062,-77.364886
"4601 IRONBOUND ROAD, WILLIAMSBURG, VA",37.291582,-76.743165
"3700 SOUTH MAIN STREET, BLACKSBURG, VA",37.1878,-80.4111
"600 WEST RIDGE ROAD, WYTHEVILLE, VA",36.9547734,-81.0968748
"1401 JOHNSTON WILLIS DRIVE, RICHMOND, VA",37.510935,-77.595502
"2300 OPITZ BOULEVARD, WOODBRIDGE, VA",38.6346258,-77.2836086
"1990 HOLTON AVENUE EAST, BIG STONE GAP, VA",36.8771431,-82.7559008
"200 HOSPITAL DRIVE, GALAX, VA",36.6731095,-80.9183929
"2400 LEE HIGHWAY, PULASKI, VA",37.068132,-80.756851
"141 BEN BOLT AVENUE, TAZEWELL, VA",37.1239719,-81.4890427
"1602 SKIPWITH ROAD, RICHMOND, VA",37.6045913,-77.5392873
"2025 GLENN MITCHELL DRIVE, VIRGINIA BEACH, VA",36.7766381,-76.0968161
"736 BATTLEFIELD BLVD NORTH, CHESAPEAKE, VA",36.7460786,-76.245937
"2501 PARKERS LANE, ALEXANDRIA, VA",38.7400853,-77.0773206
"101 HARRIS ROAD, KILMARNOCK, VA",37.7012049,-76.3874396
"ONE ARH LANE - PO BOX 7, LOW MOOR, VA",37.7910583,-79.8826278
"1535 SLATE CREEK ROAD, GRUNDY, VA",37.2907087,-82.0642257
"7519 HOSPITAL ROAD, GLOUCESTER, VA",37.4201966,-76.5424679
"PO BOX 200, CATAWBA, VA",37.3826741,-80.1097462
"13700 STFRANCIS BLVD SUITE 100, MIDLOTHIAN, VA",37.468068,-77.661432
"101 HOSPITAL CENTER BOULEVARD, SUITE 307, STAFFORD, VA",38.414112,-77.406997
"4600 SPOTSYLVANIA PARKWAY, FREDERICKSBURG, VA",38.217002,-77.495445
"2965 IVY RD, CHARLOTTESVILLE, VA",38.051234,-78.5484803
"1550 NORTH 115TH STREET, SEATTLE, WA",47.714681,-122.337616
"401 W POPLAR ST, WALLA WALLA, WA",46.0634911,-118.3408194
"1415 KINCAID STREET, MOUNT VERNON, WA",48.417892,-122.323702
"1100 NINTH AVENUE (PO BOX 900), SEATTLE, WA",47.609483,-122.327865
"1211  24TH STREET, ANACORTES, WA",48.500659,-122.615839
"1959 NE PACIFIC ST, SEATTLE, WA",47.6492873,-122.3068507
"16251 SYLVESTER ROAD SW, BURIEN, WA",47.457569,-122.343147
"110 SOUTH NINTH AVE, YAKIMA, WA",46.596435,-120.520054
"1321 COLBY AVENUE, EVERETT, WA",48.0011219,-122.2056484
"202 N DIVISION STREET PLAZA ONE, AUBURN, WA",47.3073228,-122.2284532
"1201 SOUTH MILLER STREET, WENATCHEE, WA",47.407706,-120.324288
"914 S SCHEUBER ROAD, CENTRALIA, WA",46.712654,-122.985042
"11315 BRIDGEPORT WAY S W, LAKEWOOD, WA",47.155021,-122.502177
"413 LILLY ROAD NE, OLYMPIA, WA",47.052857,-122.84707
"500 17TH AVENUE, SEATTLE, WA",47.6061864,-122.3102236
"21601 76TH AVENUE WEST, EDMONDS, WA",47.8032899,-122.334196
"747 BROADWAY, SEATTLE, WA",47.608695,-122.321156
"2901 SQUALICUM PARKWAY, BELLINGHAM, WA",48.77396,-122.47323
"915 ANDERSON DRIVE, ABERDEEN, WA",46.9792794,-123.8469526
"801 EAST WHEELER ROAD, MOSES LAKE, WA",47.128666,-119.265239
"2811 TIETON DRIVE, YAKIMA, WA",46.593603,-120.54741
"502 W FOURTH AVE, TOPPENISH, WA",46.37074,-120.31663
"2520 CHERRY AVENUE, BREMERTON, WA",47.582951,-122.625055
"1615 DELAWARE STREET, LONGVIEW, WA",46.130389,-122.941103
"W 800 FIFTH AVENUE, SPOKANE, WA",47.651911,-117.423294
"1025 S SECOND AVE, WALLA WALLA, WA",46.0542593,-118.331561
"400 NE MOTHER JOSEPH PLACE, VANCOUVER, WA",45.6245959,-122.581449
"1035-116TH AVE NE, BELLEVUE, WA",47.6194293,-122.186046
"900 SOUTH AUBURN STREET, KENNEWICK, WA",46.199093,-119.119327
"101 WEST 8TH AVENUE, SPOKANE, WA",47.649361,-117.411944
"888 SWIFT BLVD, RICHLAND, WA",46.2805051,-119.2843503
"330 S STILLAGUAMISH AVE, ARLINGTON, WA",48.188804,-122.118539
"325 9TH AVENUE, SEATTLE, WA",47.6035148,-122.3230497
"939 CAROLINE ST, PORT ANGELES, WA",48.1150352,-123.4151852
"5633 NORTH LIDGERWOOD, SPOKANE, WA",47.709693,-117.407216
"401 15TH AVENUE SE, PUYALLUP, WA",47.1774187,-122.2894309
"14701 179TH SE, MONROE, WA",47.863846,-121.988906
"400 S 43RD ST, RENTON, WA",47.4424296,-122.2139217
"1717 SOUTH J STREET, TACOMA, WA",47.246705,-122.44841
"12606 EAST MISSION AVENUE, SPOKANE, WA",47.6716559,-117.2352801
"12040 NE 128TH STREET, KIRKLAND, WA",47.715796,-122.178255
"315 S MLK JR WAY, TACOMA, WA",47.259796,-122.452427
"3900 CAPITAL MALL DR SW, OLYMPIA, WA",47.0417442,-122.9512475
"34515 9TH AVENUE SOUTH, FEDERAL WAY, WA",47.2925173,-122.3272917
"820 NORTH CHELAN STREET, WENATCHEE, WA",47.412417,-120.3068428
"2211 NE 139TH STREET, VANCOUVER, WA",45.720387,-122.648554
"11567 CANTERWOOD BOULEVARD NW, GIG HARBOR, WA",47.363729,-122.613535
"MEDICAL CENTER DRIVE, MORGANTOWN, WV",39.6535196,-79.9556191
"202 MAPLEWOOD AVENUE  PO BOX 497, RONCEVERTE, WV",37.7732406,-80.4682574
"327 MEDICAL PARK DRIVE, BRIDGEPORT, WV",39.3283615,-80.2396396
"2900 1ST AVENUE, HUNTINGTON, WV",38.432355,-82.4006689
"P O BOX 1418   DRY RUN ROAD, MARTINSBURG, WV",39.4933231,-78.0008792
"2520 VALLEY DRIVE, POINT PLEASANT, WV",38.868912,-82.123495
"800 WHEELING AVE, GLEN DALE, WV",39.9467208,-80.7542255
"122 PINNELL ST, RIPLEY, WV",38.822896,-81.729895
"501 MORRIS STREET, CHARLESTON, WV",38.3473932,-81.6260022
"601 COLLIERS WAY, WEIRTON, WV",40.3952037,-80.5279613
"1200 JD ANDERSON DR, MORGANTOWN, WV",39.663826,-79.946811
"4605 MACCORKLE AVE SW, SOUTH CHARLESTO, WV",38.3556002,-81.7265632
"PO BOX 1484, ELKINS, WV",38.9259397,-79.8467349
"333 LAIDLEY ST, CHARLESTON, WV",38.3536066,-81.6322222
"1824 MURDOCH AVENUE, PARKERSBURG, WV",39.2780046,-81.5517131
"230 HOSPITAL PLAZA, WESTON, WV",39.0477459,-80.492405
"2000 EOFF STREET, WHEELING, WV",40.0587639,-80.722367
"122 12TH STREET, PRINCETON, WV",37.3629412,-81.1115522
"1325 LOCUST AVENUE, FAIRMONT, WV",39.4822881,-80.165195
"20 HOSPITAL DRIVE, LOGAN, WV",37.8467374,-81.9956465
"1 MEDICAL PARK, WHEELING, WV",40.0591258,-80.6851911
"1 AMALIA DRIVE, BUCKHANNON, WV",38.991073,-80.2368162
"1340 HAL GREER BOULEVARD, HUNTINGTON, WV",38.409587,-82.427083
"800 GARFIELD AVE, PARKERSBURG, WV",39.2703503,-81.5602589
